,req_id,timestamp,method_call,response_code,duration,duration_upstream,bytes_sent,bytes_received,downstream_pod_ip,upstream_cluster,upstream_pod_ip
33,4031105114,2022-04-12T17:41:03.341Z,/detect/,200,282,281,75,21532,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
34,4032105114,2022-04-12T17:41:03.353Z,/detect/,200,290,287,38871,16820,ir,inbound|5000||,10.233.65.16
35,4032105114,2022-04-12T17:41:03.377Z,/detect/,200,245,243,76,16745,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
36,4033105114,2022-04-12T17:41:03.389Z,/detect/,200,478,462,58446,23810,ir,inbound|5000||,10.233.65.16
37,4033105114,2022-04-12T17:41:03.426Z,/detect/,200,424,423,74,23735,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
38,4034105114,2022-04-12T17:41:03.448Z,/detect/,200,438,435,41807,18130,ir,inbound|5000||,10.233.65.16
39,4035105114,2022-04-12T17:41:03.464Z,/detect/,200,425,419,41654,18457,ir,inbound|5000||,10.233.65.16
40,4034105114,2022-04-12T17:41:03.494Z,/detect/,200,359,358,76,18055,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
41,4035105114,2022-04-12T17:41:03.499Z,/detect/,200,367,366,76,18382,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
42,4036105114,2022-04-12T17:41:03.548Z,/detect/,200,317,309,42125,21100,ir,inbound|5000||,10.233.65.16
43,4036105114,2022-04-12T17:41:03.577Z,/detect/,200,269,268,89,21025,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
44,4037105114,2022-04-12T17:41:03.624Z,/detect/,200,383,376,48685,39303,ir,inbound|5000||,10.233.65.16
45,4038105114,2022-04-12T17:41:03.632Z,/detect/,200,313,312,41350,19005,ir,inbound|5000||,10.233.65.16
46,4039105114,2022-04-12T17:41:03.641Z,/detect/,200,382,380,36795,14424,ir,inbound|5000||,10.233.65.16
47,4037105114,2022-04-12T17:41:03.657Z,/detect/,200,334,333,60,39228,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
48,4038105114,2022-04-12T17:41:03.658Z,/detect/,200,271,270,89,18930,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
49,4039105114,2022-04-12T17:41:03.665Z,/detect/,200,341,340,77,14349,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
50,4040105114,2022-04-12T17:41:03.668Z,/detect/,200,330,326,54768,50791,ir,inbound|5000||,10.233.65.16
51,4040105114,2022-04-12T17:41:03.696Z,/detect/,200,285,284,75,50716,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
52,4041105114,2022-04-12T17:41:03.841Z,/detect/,200,345,341,39572,19238,ir,inbound|5000||,10.233.65.16
53,4042105114,2022-04-12T17:41:03.868Z,/detect/,200,301,298,49050,26550,ir,inbound|5000||,10.233.65.16
54,4043105114,2022-04-12T17:41:03.873Z,/detect/,200,379,374,36424,17314,ir,inbound|5000||,10.233.65.16
55,4041105114,2022-04-12T17:41:03.887Z,/detect/,200,283,283,75,19163,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
56,4043105114,2022-04-12T17:41:03.897Z,/detect/,200,340,339,74,17239,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
57,4042105114,2022-04-12T17:41:03.904Z,/detect/,200,249,248,76,26475,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
58,4044105114,2022-04-12T17:41:04.017Z,/detect/,200,198,195,34185,15376,ir,inbound|5000||,10.233.65.16
59,4044105114,2022-04-12T17:41:04.040Z,/detect/,200,161,161,74,15301,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
60,4045105114,2022-04-12T17:41:04.254Z,/detect/,200,396,390,54378,25748,ir,inbound|5000||,10.233.65.16
61,4045105114,2022-04-12T17:41:04.283Z,/detect/,200,353,346,74,25673,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
62,4046105114,2022-04-12T17:41:04.324Z,/detect/,200,308,302,38621,16763,ir,inbound|5000||,10.233.65.16
63,4046105114,2022-04-12T17:41:04.349Z,/detect/,200,267,266,75,16688,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
64,4047105114,2022-04-12T17:41:04.365Z,/detect/,200,391,387,42423,16545,ir,inbound|5000||,10.233.65.16
65,4047105114,2022-04-12T17:41:04.389Z,/detect/,200,351,350,75,16470,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
66,4048105114,2022-04-12T17:41:04.426Z,/detect/,200,411,405,49170,28865,ir,inbound|5000||,10.233.65.16
67,4049105114,2022-04-12T17:41:04.444Z,/detect/,200,335,330,37095,13616,ir,inbound|5000||,10.233.65.16
68,4048105114,2022-04-12T17:41:04.458Z,/detect/,200,364,363,75,28790,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
69,4049105114,2022-04-12T17:41:04.469Z,/detect/,200,294,293,76,13541,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
70,4050105114,2022-04-12T17:41:04.504Z,/detect/,200,522,519,33698,14304,ir,inbound|5000||,10.233.65.16
71,4051105114,2022-04-12T17:41:04.518Z,/detect/,200,294,288,34646,13320,ir,inbound|5000||,10.233.65.16
72,4050105114,2022-04-12T17:41:04.538Z,/detect/,200,475,472,74,14229,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
73,4051105114,2022-04-12T17:41:04.544Z,/detect/,200,247,246,60,13245,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
74,4052105114,2022-04-12T17:41:04.652Z,/detect/,200,416,410,41261,19412,ir,inbound|5000||,10.233.65.16
75,4053105114,2022-04-12T17:41:04.672Z,/detect/,200,381,378,40196,19379,ir,inbound|5000||,10.233.65.16
76,4052105114,2022-04-12T17:41:04.678Z,/detect/,200,378,377,91,19337,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
77,4053105114,2022-04-12T17:41:04.699Z,/detect/,200,340,339,76,19304,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
78,4054105114,2022-04-12T17:41:04.712Z,/detect/,200,521,515,82167,38487,ir,inbound|5000||,10.233.65.16
79,4054105114,2022-04-12T17:41:04.737Z,/detect/,200,476,476,75,38412,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
80,4055105114,2022-04-12T17:41:04.786Z,/detect/,200,380,374,53099,29064,ir,inbound|5000||,10.233.65.16
81,4056105114,2022-04-12T17:41:04.803Z,/detect/,200,326,322,41207,15604,ir,inbound|5000||,10.233.65.16
82,4056105114,2022-04-12T17:41:04.830Z,/detect/,200,283,283,76,15529,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
83,4055105114,2022-04-12T17:41:04.833Z,/detect/,200,315,314,103,28989,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
84,4057105114,2022-04-12T17:41:04.927Z,/detect/,200,289,285,37733,18049,ir,inbound|5000||,10.233.65.16
85,4057105114,2022-04-12T17:41:04.951Z,/detect/,200,250,249,74,17974,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
86,4058105114,2022-04-12T17:41:04.977Z,/detect/,200,445,441,41917,20509,ir,inbound|5000||,10.233.65.16
87,4058105114,2022-04-12T17:41:05.011Z,/detect/,200,393,392,76,20434,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
88,4059105114,2022-04-12T17:41:05.020Z,/detect/,200,382,374,35857,14710,ir,inbound|5000||,10.233.65.16
89,4059105114,2022-04-12T17:41:05.045Z,/detect/,200,337,336,75,14635,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
90,4060105114,2022-04-12T17:41:05.132Z,/detect/,200,225,217,42642,18879,ir,inbound|5000||,10.233.65.16
91,4060105114,2022-04-12T17:41:05.157Z,/detect/,200,184,183,76,18804,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
92,4061105114,2022-04-12T17:41:05.185Z,/detect/,200,220,215,39285,21134,ir,inbound|5000||,10.233.65.16
93,4061105114,2022-04-12T17:41:05.211Z,/detect/,200,166,165,60,21059,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
94,4062105114,2022-04-12T17:41:05.245Z,/detect/,200,313,306,60642,24773,ir,inbound|5000||,10.233.65.16
95,4062105114,2022-04-12T17:41:05.273Z,/detect/,200,265,263,74,24698,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
96,4063105114,2022-04-12T17:41:05.282Z,/detect/,200,256,252,38927,17480,ir,inbound|5000||,10.233.65.16
97,4063105114,2022-04-12T17:41:05.306Z,/detect/,200,214,213,76,17405,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
98,4064105114,2022-04-12T17:41:05.311Z,/detect/,200,279,273,42214,16117,ir,inbound|5000||,10.233.65.16
99,4065105114,2022-04-12T17:41:05.333Z,/detect/,200,299,293,39829,15651,ir,inbound|5000||,10.233.65.16
100,4064105114,2022-04-12T17:41:05.347Z,/detect/,200,225,225,77,16042,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
101,4065105114,2022-04-12T17:41:05.362Z,/detect/,200,253,252,89,15576,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
102,4066105114,2022-04-12T17:41:05.481Z,/detect/,200,223,219,30880,14519,ir,inbound|5000||,10.233.65.16
103,4066105114,2022-04-12T17:41:05.515Z,/detect/,200,175,174,73,14444,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
104,4067105114,2022-04-12T17:41:05.532Z,/detect/,200,218,213,54355,20734,ir,inbound|5000||,10.233.65.16
105,4067105114,2022-04-12T17:41:05.558Z,/detect/,200,169,168,88,20659,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
106,4068105114,2022-04-12T17:41:05.612Z,/detect/,200,176,173,40532,20998,ir,inbound|5000||,10.233.65.16
107,4069105114,2022-04-12T17:41:05.640Z,/detect/,200,294,290,34873,14028,ir,inbound|5000||,10.233.65.16
108,4068105114,2022-04-12T17:41:05.647Z,/detect/,200,127,126,76,20923,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
109,4069105114,2022-04-12T17:41:05.668Z,/detect/,200,246,245,76,13953,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
110,4070105114,2022-04-12T17:41:05.717Z,/detect/,200,315,311,33550,14818,ir,inbound|5000||,10.233.65.16
111,4071105114,2022-04-12T17:41:05.728Z,/detect/,200,306,302,44345,17402,ir,inbound|5000||,10.233.65.16
112,4071105114,2022-04-12T17:41:05.753Z,/detect/,200,266,265,60,17327,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
113,4072105114,2022-04-12T17:41:05.760Z,/detect/,200,152,148,30369,14744,ir,inbound|5000||,10.233.65.16
114,4070105114,2022-04-12T17:41:05.764Z,/detect/,200,254,253,60,14743,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
115,4073105114,2022-04-12T17:41:05.780Z,/detect/,200,353,345,58664,27266,ir,inbound|5000||,10.233.65.16
116,4072105114,2022-04-12T17:41:05.787Z,/detect/,200,110,109,75,14669,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
117,4073105114,2022-04-12T17:41:05.813Z,/detect/,200,291,287,76,27191,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
118,4074105114,2022-04-12T17:41:05.831Z,/detect/,200,315,307,45139,18729,ir,inbound|5000||,10.233.65.16
119,4075105114,2022-04-12T17:41:05.836Z,/detect/,200,322,314,37183,15527,ir,inbound|5000||,10.233.65.16
120,4074105114,2022-04-12T17:41:05.860Z,/detect/,200,264,263,73,18654,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
121,4075105114,2022-04-12T17:41:05.861Z,/detect/,200,273,272,60,15452,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
122,4076105114,2022-04-12T17:41:05.931Z,/detect/,200,282,230,49943,25384,ir,inbound|5000||,10.233.65.16
123,4076105114,2022-04-12T17:41:06.001Z,/detect/,200,194,193,92,25309,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
124,4077105114,2022-04-12T17:41:06.007Z,/detect/,200,280,266,51296,26341,ir,inbound|5000||,10.233.65.16
125,4077105114,2022-04-12T17:41:06.046Z,/detect/,200,233,232,88,26266,10.233.65.16,outbound|5001||backend-v1.facedetect-do.svc.cluster.local,10.233.74.16
126,4078105114,2022-04-12T17:41:06.167Z,/detect/,200,210,198,39728,15827,ir,inbound|5000||,10.233.65.16
127,4078105114,2022-04-12T17:41:06.198Z,/detect/,200,171,170,74,15752,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
128,4079105114,2022-04-12T17:41:06.399Z,/detect/,200,288,216,34978,14947,ir,inbound|5000||,10.233.65.16
129,4079105114,2022-04-12T17:41:06.482Z,/detect/,200,190,189,75,14872,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
130,4080105114,2022-04-12T17:41:06.495Z,/detect/,200,369,296,51851,22407,ir,inbound|5000||,10.233.65.16
131,4081105114,2022-04-12T17:41:06.513Z,/detect/,200,348,277,42545,16277,ir,inbound|5000||,10.233.65.16
132,4080105114,2022-04-12T17:41:06.582Z,/detect/,200,257,257,89,22332,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
133,4081105114,2022-04-12T17:41:06.599Z,/detect/,200,234,233,76,16202,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
134,4082105114,2022-04-12T17:41:06.692Z,/detect/,200,288,262,34307,16004,ir,inbound|5000||,10.233.65.16
135,4083105114,2022-04-12T17:41:06.710Z,/detect/,200,329,320,45712,20180,ir,inbound|5000||,10.233.65.16
136,4082105114,2022-04-12T17:41:06.735Z,/detect/,200,230,229,89,15929,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
137,4083105114,2022-04-12T17:41:06.736Z,/detect/,200,285,284,76,20105,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
138,4084105114,2022-04-12T17:41:06.747Z,/detect/,200,359,355,48662,18876,ir,inbound|5000||,10.233.65.16
139,4084105114,2022-04-12T17:41:06.776Z,/detect/,200,311,310,76,18801,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
140,4085105114,2022-04-12T17:41:06.790Z,/detect/,200,325,278,41749,15936,ir,inbound|5000||,10.233.65.16
141,4085105114,2022-04-12T17:41:06.873Z,/detect/,200,207,206,75,15861,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
142,4086105114,2022-04-12T17:41:06.910Z,/detect/,200,245,233,34627,12854,ir,inbound|5000||,10.233.65.16
143,4086105114,2022-04-12T17:41:06.943Z,/detect/,200,198,197,76,12779,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
144,4087105114,2022-04-12T17:41:07.547Z,/detect/,200,704,697,36726,15195,ir,inbound|5000||,10.233.65.16
145,4088105114,2022-04-12T17:41:07.557Z,/detect/,200,753,747,45434,35635,ir,inbound|5000||,10.233.65.16
146,4089105114,2022-04-12T17:41:07.578Z,/detect/,200,184,174,37891,17168,ir,inbound|5000||,10.233.65.16
147,4087105114,2022-04-12T17:41:07.581Z,/detect/,200,655,653,75,15120,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
148,4088105114,2022-04-12T17:41:07.587Z,/detect/,200,689,689,76,35560,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
149,4089105114,2022-04-12T17:41:07.604Z,/detect/,200,143,142,76,17093,10.233.65.16,outbound|5001||backend-v1.facedetect-do.svc.cluster.local,10.233.74.16
150,4090105114,2022-04-12T17:41:07.621Z,/detect/,200,659,651,37528,17894,ir,inbound|5000||,10.233.65.16
151,4090105114,2022-04-12T17:41:07.653Z,/detect/,200,608,607,88,17819,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
152,4091105114,2022-04-12T17:41:07.664Z,/detect/,200,625,608,47336,36230,ir,inbound|5000||,10.233.65.16
153,4092105114,2022-04-12T17:41:07.672Z,/detect/,200,628,604,44793,23860,ir,inbound|5000||,10.233.65.16
154,4093105114,2022-04-12T17:41:07.676Z,/detect/,200,798,778,45268,18420,ir,inbound|5000||,10.233.65.16
155,4094105114,2022-04-12T17:41:07.681Z,/detect/,200,554,530,45720,22588,ir,inbound|5000||,10.233.65.16
156,4095105114,2022-04-12T17:41:07.716Z,/detect/,200,598,595,58107,26024,ir,inbound|5000||,10.233.65.16
157,4093105114,2022-04-12T17:41:07.718Z,/detect/,200,738,737,75,18345,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
158,4091105114,2022-04-12T17:41:07.719Z,/detect/,200,552,552,75,36155,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
159,4092105114,2022-04-12T17:41:07.720Z,/detect/,200,563,562,91,23785,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
160,4094105114,2022-04-12T17:41:07.733Z,/detect/,200,483,482,74,22513,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
161,4095105114,2022-04-12T17:41:07.748Z,/detect/,200,531,531,91,25949,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
162,4096105114,2022-04-12T17:41:07.789Z,/detect/,200,723,714,34385,12973,ir,inbound|5000||,10.233.65.16
163,4096105114,2022-04-12T17:41:07.805Z,/detect/,200,685,684,76,12898,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
164,4097105114,2022-04-12T17:41:07.822Z,/detect/,200,530,521,44446,21748,ir,inbound|5000||,10.233.65.16
165,4097105114,2022-04-12T17:41:07.847Z,/detect/,200,483,482,60,21673,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
166,4098105114,2022-04-12T17:41:07.915Z,/detect/,200,435,431,45497,21044,ir,inbound|5000||,10.233.65.16
167,4098105114,2022-04-12T17:41:07.935Z,/detect/,200,397,397,76,20969,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
168,4099105114,2022-04-12T17:41:07.993Z,/detect/,200,676,669,33187,12966,ir,inbound|5000||,10.233.65.16
169,4100105114,2022-04-12T17:41:08.005Z,/detect/,200,681,678,46780,19928,ir,inbound|5000||,10.233.65.16
170,4099105114,2022-04-12T17:41:08.012Z,/detect/,200,640,640,76,12891,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
171,4100105114,2022-04-12T17:41:08.030Z,/detect/,200,638,637,76,19853,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
172,4101105114,2022-04-12T17:41:08.167Z,/detect/,200,451,448,42176,16653,ir,inbound|5000||,10.233.65.16
173,4101105114,2022-04-12T17:41:08.193Z,/detect/,200,389,388,91,16578,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
174,4102105114,2022-04-12T17:41:08.220Z,/detect/,200,388,376,42193,17163,ir,inbound|5000||,10.233.65.16
175,4102105114,2022-04-12T17:41:08.251Z,/detect/,200,323,322,74,17088,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
176,4103105114,2022-04-12T17:41:08.254Z,/detect/,200,435,430,39981,17815,ir,inbound|5000||,10.233.65.16
177,4103105114,2022-04-12T17:41:08.285Z,/detect/,200,390,389,76,17740,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
178,4104105114,2022-04-12T17:41:08.384Z,/detect/,200,292,288,42082,19058,ir,inbound|5000||,10.233.65.16
179,4104105114,2022-04-12T17:41:08.410Z,/detect/,200,243,242,75,18983,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
180,4105105114,2022-04-12T17:41:08.613Z,/detect/,200,199,192,40660,19017,ir,inbound|5000||,10.233.65.16
181,4105105114,2022-04-12T17:41:08.642Z,/detect/,200,152,151,75,18942,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
182,4106105114,2022-04-12T17:41:08.668Z,/detect/,200,363,360,39596,17269,ir,inbound|5000||,10.233.65.16
183,4106105114,2022-04-12T17:41:08.695Z,/detect/,200,320,319,75,17194,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
184,4107105114,2022-04-12T17:41:08.701Z,/detect/,200,401,397,38623,18770,ir,inbound|5000||,10.233.65.16
185,4107105114,2022-04-12T17:41:08.729Z,/detect/,200,356,355,74,18695,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
186,4108105114,2022-04-12T17:41:08.740Z,/detect/,200,362,358,36542,13985,ir,inbound|5000||,10.233.65.16
187,4108105114,2022-04-12T17:41:08.779Z,/detect/,200,303,302,75,13910,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
188,4109105114,2022-04-12T17:41:08.781Z,/detect/,200,356,344,45988,21264,ir,inbound|5000||,10.233.65.16
189,4109105114,2022-04-12T17:41:08.812Z,/detect/,200,310,309,75,21189,10.233.65.16,outbound|5001||backend-v2.facedetect-do.svc.cluster.local,10.233.93.22
190,4110105114,2022-04-12T17:41:08.955Z,/detect/,200,269,264,39199,18136,ir,inbound|5000||,10.233.65.16
